DATE;OPEN;HIGH;LOW;CLOSE;VOL
20160628;127.8500000;129.7100000;125.7000000;129.5700000;91194040
20160629;130.6400000;133.9500000;129.8200000;133.8800000;67111590
20160630;133.6500000;135.3400000;131.1400000;133.0000000;86930940
20160701;133.3300000;134.3400000;131.5500000;133.8500000;64519920
20160704;134.6500000;135.8400000;133.8000000;134.6000000;37718210
20160705;133.9000000;133.9000000;131.7300000;131.8500000;44204110
20160706;131.5100000;132.0400000;127.8500000;129.3600000;70388370
20160707;130.5000000;133.5000000;130.0200000;131.8000000;77389640
20160708;130.6300000;134.4900000;130.3500000;134.4100000;75673040
20160711;134.8000000;137.7700000;134.5200000;137.2000000;69766630
20160712;137.5500000;140.4700000;136.9000000;140.4000000;63663050
20160713;140.2900000;141.3500000;137.8800000;139.4000000;85646210
20160714;140.0100000;140.6500000;137.5700000;140.0000000;61259330
20160715;139.3800000;139.7400000;137.2500000;138.1200000;53525020
20160718;138.3800000;139.9300000;137.9000000;139.9300000;46916320
20160719;139.7500000;141.1000000;138.4200000;139.4700000;53210010
20160720;139.5500000;140.0000000;137.4100000;138.5700000;63427030
20160721;139.3400000;139.8500000;137.8000000;138.5000000;32366650
20160722;137.8600000;138.8700000;137.5700000;137.8000000;33593300
20160725;138.2500000;138.6600000;135.5000000;136.0000000;47079530
20160726;136.2000000;136.7000000;133.3300000;135.7500000;65090650
20160727;136.1000000;137.6000000;135.2000000;136.9000000;62432830
20160728;137.0500000;137.3400000;134.8200000;136.8500000;56309740
20160729;136.6000000;139.8100000;135.9300000;139.1500000;59148860
20160801;140.0000000;141.2100000;137.5900000;138.5200000;47097920
20160802;138.4500000;138.6000000;135.0000000;135.0600000;57219190
20160803;134.7300000;136.2000000;134.2700000;135.7300000;46770910
20160804;136.4700000;137.6000000;136.0200000;137.1400000;41545410
20160805;137.4900000;138.8900000;137.3100000;138.6900000;44468520
20160808;139.0200000;140.1000000;138.0000000;139.4500000;43494750
20160809;139.2000000;140.2500000;137.8500000;139.2000000;52285030
20160810;139.2000000;139.8000000;138.1400000;138.3000000;36143560
20160811;138.1600000;139.7400000;137.6800000;139.7000000;38330410
20160812;140.2000000;141.3900000;139.1000000;139.4500000;44335520
20160815;140.2500000;140.4900000;138.8600000;139.5000000;40173330
20160816;139.5100000;141.0800000;138.0300000;138.1000000;64904690
20160817;138.2100000;138.8000000;137.1700000;138.4400000;42730300
20160818;138.7200000;140.1400000;136.2000000;137.0000000;62012990
20160819;137.7000000;137.7000000;135.5200000;135.8000000;42530000
20160822;135.2000000;137.4700000;134.6000000;137.3700000;47485130
20160823;136.9500000;140.4800000;136.9000000;140.3500000;59116300
20160824;139.7000000;140.5000000;138.5200000;139.5000000;46251770
20160825;139.9900000;142.9000000;139.6700000;142.8400000;75944360
20160826;143.2400000;145.6000000;143.2000000;145.2500000;75015960
20160829;144.4500000;144.4700000;142.5100000;143.5500000;45614050
20160830;143.5800000;145.3000000;143.1800000;143.1800000;50443440
20160831;143.1800000;144.0500000;142.5500000;143.5000000;45294720
20160901;143.8800000;144.7800000;143.6000000;144.2500000;41937950
20160902;144.4500000;147.0900000;143.8200000;146.8800000;53772780
20160905;147.5100000;149.6000000;147.0900000;149.5000000;59545820
20160906;149.7100000;150.8100000;149.0600000;150.6400000;60147990
20160907;150.9500000;155.0300000;150.9200000;154.3300000;95289530
20160908;155.2500000;156.2500000;152.6700000;153.4500000;64537130
20160909;152.8000000;152.8400000;151.2200000;151.6000000;33736960
20160912;149.7300000;151.6900000;148.6500000;151.4300000;55871980
20160913;151.5000000;152.1000000;149.2500000;149.8000000;36148670
20160914;149.9000000;151.5500000;149.3500000;150.8600000;38688330
20160915;150.5400000;150.7800000;148.0600000;149.1400000;45107520
20160916;149.3100000;149.6800000;147.0000000;147.0000000;49910660
20160919;148.7900000;149.9100000;148.0700000;148.6600000;38924550
20160920;148.1200000;149.4000000;147.0400000;149.3000000;35149660
20160921;149.8500000;151.5400000;149.7200000;150.6700000;43697250
20160922;152.5100000;154.5000000;151.6200000;154.1800000;66092620
20160923;153.7600000;153.7600000;150.1300000;151.5000000;51176510
20160926;149.9000000;152.4500000;148.7000000;149.1000000;51986750
20160927;149.5900000;149.6900000;147.2800000;147.5300000;40348840
20160928;148.1200000;149.3400000;146.7100000;147.1800000;40230280
20160929;150.2000000;150.8800000;148.0500000;148.4700000;56297300
20160930;146.9900000;147.0000000;144.6000000;145.3400000;57798440
20161003;146.0000000;148.8700000;145.7500000;148.8700000;47941420
20161004;148.9300000;149.1200000;146.2100000;148.1000000;46459310
20161005;148.1400000;148.4000000;146.3000000;147.9500000;37966310
20161006;148.0400000;149.6900000;147.5500000;148.9000000;32699850
20161007;149.5800000;150.5000000;147.8900000;148.7400000;49388830
20161010;149.3000000;151.3000000;148.3600000;151.2700000;37482300
20161011;150.9000000;152.4400000;150.5100000;151.3000000;46376980
20161012;151.2000000;151.5900000;148.8100000;149.2000000;35317240
20161013;148.6400000;148.6500000;145.7600000;146.0900000;52801720
20161014;146.6500000;147.9600000;146.1600000;146.7300000;37099700
20161017;146.5200000;147.1300000;145.5400000;146.4600000;42562890
20161018;147.4700000;148.4400000;147.0200000;147.7400000;32892040
20161019;148.3900000;149.2000000;148.0700000;148.6000000;31814210
20161020;148.8300000;149.0000000;147.2900000;148.2600000;34157360
20161021;148.0300000;148.8400000;147.4800000;148.4200000;23313770
20161024;149.2300000;150.4500000;148.9400000;149.1500000;37410050
20161025;149.7400000;152.2300000;149.2200000;151.5700000;36118270
20161026;151.2100000;151.7000000;149.7500000;150.6700000;35924950
20161027;150.6000000;151.6200000;149.3000000;149.3000000;28729750
20161028;149.3300000;150.0800000;148.3200000;149.2000000;22403660
20161031;148.9400000;148.9400000;147.4000000;147.4000000;27671510
20161101;147.9000000;148.9800000;145.7100000;145.8500000;44141040
20161102;144.6600000;145.6400000;142.3000000;142.3600000;60095570
20161103;142.7900000;143.6600000;141.6000000;142.7500000;40279790
20161107;143.6200000;144.8800000;142.5500000;143.4000000;32393320
20161108;144.2400000;146.3300000;143.6800000;146.1100000;37336380
20161109;143.0100000;151.3500000;142.5000000;151.0400000;102095030
20161110;151.8900000;155.5700000;151.8400000;153.3600000;100318590
20161111;152.9900000;153.6800000;151.4400000;151.5100000;69438610
20161114;152.4800000;152.8500000;149.1700000;150.4000000;47632130
20161115;151.0000000;152.3700000;148.7500000;149.8500000;50365840
20161116;150.9200000;151.8800000;149.1800000;149.9400000;35559810
20161117;149.9300000;150.9500000;148.9500000;149.7500000;37666370
20161118;149.9900000;150.8400000;149.6400000;150.0500000;27249640
20161121;150.9300000;153.2500000;150.9000000;153.0000000;39942520
20161122;153.8000000;155.6800000;153.6400000;155.0000000;68518420
20161123;155.4300000;155.4400000;154.5500000;155.2300000;36326550
20161124;155.3800000;161.2000000;155.3000000;161.1500000;68780590
20161125;161.0000000;163.4200000;158.9400000;160.3600000;69110630
20161128;160.1000000;161.1200000;158.4300000;159.4000000;33471380
20161129;158.9100000;160.7000000;157.6000000;158.0700000;49329590
20161130;158.3100000;160.1300000;157.7100000;158.7000000;62375230
20161201;159.8000000;160.0000000;157.7500000;158.7000000;44208780
20161202;158.4100000;159.9400000;157.1000000;159.4000000;52745320
20161205;158.7600000;163.2300000;158.4300000;162.0200000;56571820
20161206;161.9800000;162.9400000;159.3500000;159.3500000;47131720
20161207;159.8000000;161.0000000;158.5800000;159.9500000;46885010
20161208;160.7000000;168.9800000;160.6700000;168.9800000;98124080
20161209;169.6700000;170.8700000;167.6000000;169.6600000;74379560
20161212;172.0000000;178.9300000;171.3500000;175.4000000;114230960
20161213;175.0000000;177.4800000;172.0600000;176.9000000;64532700
20161214;177.0000000;177.8700000;172.3700000;173.7000000;53770010
20161215;171.5000000;175.3900000;171.3500000;174.9200000;74954190
20161216;175.6400000;177.0400000;173.5000000;173.9000000;50022910
20161219;174.7500000;175.5500000;173.2000000;174.3000000;34104700
20161220;174.0800000;176.8600000;173.0300000;175.9000000;31465650
20161221;176.5700000;185.3400000;174.6500000;174.7100000;92632940
20161222;174.4400000;175.3500000;170.0000000;170.0000000;66965850
20161223;169.7800000;171.7600000;168.5500000;171.1500000;37329090
20161226;171.2100000;173.2000000;171.1500000;171.9700000;21197560
20161227;172.0000000;172.7000000;170.5000000;172.2700000;19772190
20161228;172.9900000;173.6300000;170.1000000;170.1000000;36973350
20161229;170.0500000;172.2200000;167.5500000;171.3000000;49574970
20161230;171.6100000;173.2500000;170.5600000;173.2500000;35419390
20170103;173.4100000;181.6800000;173.0000000;180.1200000;53842180
20170104;178.9100000;179.4100000;174.2300000;175.9500000;41327620
20170105;176.3200000;177.2800000;171.5400000;171.9000000;35076900
20170106;172.4100000;173.7500000;169.5000000;170.6900000;35395940
20170109;171.3700000;172.3900000;168.0500000;168.3500000;35166440
20170110;168.3700000;172.3000000;167.5400000;171.6000000;58834680
20170111;171.5000000;173.0500000;168.5400000;169.0500000;52736220
20170112;170.0000000;170.6500000;168.0200000;168.2700000;49804960
20170113;168.8000000;172.3900000;163.8800000;164.9000000;85940780
20170116;165.2100000;166.8000000;164.0600000;164.6600000;37557260
20170117;164.7100000;166.4700000;163.3400000;165.9800000;45959420
20170118;165.8100000;167.8000000;164.3100000;165.2400000;42378670
20170119;165.5000000;166.9900000;164.6900000;166.3000000;38472590
20170120;166.5000000;168.1900000;165.4200000;167.4900000;32568940
20170123;167.3100000;167.3100000;164.5300000;166.7500000;36434510
20170124;167.3800000;170.7000000;167.2400000;170.2500000;45367280
20170125;170.3600000;171.3000000;169.5000000;170.2600000;42503590
20170126;170.8200000;174.3900000;169.0600000;173.7900000;56036230
20170127;173.8100000;178.9200000;173.0000000;178.9200000;71099490
20170130;177.5000000;178.0000000;174.2400000;174.6000000;45749280
20170131;174.3700000;175.2700000;172.0700000;172.2000000;46470590
20170201;172.5100000;174.2700000;171.7500000;173.9000000;42193480
20170202;173.9000000;174.6900000;171.9500000;172.8300000;31041850
20170203;173.0700000;174.1900000;172.2700000;173.8000000;34713800
20170206;174.3000000;174.9800000;172.2200000;172.8700000;33872650
20170207;173.0000000;174.1800000;171.5100000;173.4700000;33473120
20170208;173.1500000;173.1500000;170.7700000;171.2000000;33273330
20170209;171.9400000;172.6700000;167.8400000;168.8000000;48715170
20170210;169.0700000;170.4500000;165.4000000;165.5000000;59285630
20170213;166.0600000;167.0500000;163.5000000;164.7000000;52988560
20170214;164.9900000;165.1400000;162.0100000;162.7000000;54452230
20170215;162.2500000;165.5700000;160.0000000;163.5000000;68790290
20170216;164.0300000;166.5000000;162.2100000;166.4900000;44308970
20170217;166.4000000;167.1200000;164.4200000;165.4900000;32553630
20170220;166.3700000;166.6900000;163.9300000;165.4400000;26953640
20170221;165.1800000;168.3800000;164.8000000;167.0000000;39626950
20170222;167.4400000;168.3000000;164.3500000;165.9000000;40633810
20170224;166.5300000;168.0200000;165.0300000;165.5100000;29587170
20170227;166.0000000;166.3400000;160.6200000;160.9500000;41929270
20170228;161.0500000;161.1900000;155.7000000;156.0000000;67891140
20170301;155.9900000;160.9200000;155.9900000;160.0000000;62236720
20170302;161.2000000;164.3000000;160.3300000;163.4000000;65010400
20170303;162.9300000;164.8900000;161.6100000;164.4000000;38192960
20170306;164.5100000;165.9900000;162.0000000;162.0000000;36786400
20170307;162.3300000;162.3800000;158.9000000;160.9800000;44827830
20170309;159.3000000;160.8400000;155.2300000;156.2000000;63624090
20170310;157.3600000;159.4000000;155.5500000;157.5000000;51231270
20170313;157.4700000;159.8700000;155.8600000;158.9200000;34056930
20170314;159.3000000;160.7500000;157.0200000;157.4200000;59180030
20170315;158.0600000;159.6700000;156.0600000;156.2000000;48779150
20170316;157.8300000;159.8500000;157.8200000;158.3500000;68209960
20170317;158.5000000;162.8500000;158.1700000;161.1500000;65442610
20170320;161.5300000;164.0500000;160.6100000;163.8000000;41462870
20170321;164.5000000;165.4900000;162.2500000;162.9800000;39731890
20170322;162.0100000;162.9200000;159.7500000;162.9200000;40657710
20170323;163.3900000;164.8400000;162.1000000;164.1500000;38642980
20170324;163.9900000;165.9000000;163.0700000;164.5200000;32993360
20170327;163.0300000;163.3700000;161.1000000;162.6900000;35229330
20170328;163.4800000;164.1000000;162.0500000;163.6600000;30439500
20170329;164.0100000;164.9000000;162.3700000;163.2200000;26134840
20170330;163.3800000;164.1000000;161.9000000;163.5000000;24384990
20170331;163.4500000;163.7000000;159.5100000;159.8000000;31601040
20170403;160.5000000;162.9400000;159.8400000;161.8000000;32636130
20170404;161.4000000;163.9500000;160.7000000;163.5000000;23318810
20170405;164.3200000;168.4500000;163.8200000;168.1000000;57692310
20170406;167.5300000;168.1900000;166.4100000;167.4900000;24375820
20170407;166.1300000;166.8400000;160.7100000;161.4900000;59650240
20170410;161.1400000;161.3900000;154.5100000;155.2000000;73679940
20170411;155.1800000;158.5900000;154.6100000;156.0000000;53273370
20170412;156.9400000;157.4400000;150.2800000;150.2800000;53244540
20170413;151.5700000;153.3500000;149.7000000;152.0000000;69930590
20170414;150.6000000;152.2500000;148.6000000;149.2400000;24840630
20170417;149.4000000;154.2000000;147.6200000;153.9900000;48346600
20170418;154.4400000;155.5900000;152.1500000;153.4000000;60835810
20170419;153.1900000;155.3800000;152.3600000;153.6000000;38948690
20170420;152.9900000;158.4000000;152.2600000;158.2100000;64051190
20170421;158.7500000;160.3000000;157.8000000;159.5900000;57083470
20170424;161.1300000;163.4300000;161.0000000;162.5000000;47923700
20170425;163.0800000;163.5300000;161.3100000;162.5500000;40459900
20170426;163.1000000;165.8000000;161.7000000;165.0500000;49230820
20170427;164.9800000;165.7900000;163.2700000;164.6900000;43668030
20170428;165.5000000;166.0000000;163.9100000;165.2000000;40779440
20170502;166.0000000;168.3400000;165.0100000;166.6400000;42399190
20170503;166.3000000;166.5000000;163.6300000;164.7100000;33445270
20170504;164.6000000;167.4000000;163.7800000;165.5000000;37605500
20170505;164.2200000;166.6000000;164.0000000;165.8000000;35456420
20170510;167.0100000;170.8000000;166.4100000;170.8000000;46231060
20170511;171.0100000;172.3900000;168.8400000;169.9700000;56518590
20170512;169.7400000;170.4300000;166.8500000;167.7000000;37348590
20170515;168.5100000;171.6800000;167.8900000;171.3500000;47039700
20170516;170.9100000;172.0000000;169.9800000;170.6600000;37176510
20170517;169.8000000;170.6300000;168.1700000;169.2400000;35159440
20170518;168.4500000;169.1700000;164.7000000;166.5000000;57391080
20170519;167.4000000;170.0800000;165.7100000;168.8700000;36513820
20170522;170.4800000;170.4800000;167.1400000;168.0300000;29547080
20170523;167.8500000;168.3000000;165.4000000;166.3100000;39494780
20170524;166.5500000;168.4800000;162.5100000;165.7000000;46841490
20170525;166.5000000;166.9500000;163.5300000;164.0500000;34259260
20170526;163.8000000;163.8000000;160.6200000;160.7000000;46053720
20170529;160.9900000;164.2200000;160.6900000;163.9000000;28717750
20170530;163.1500000;163.4500000;161.1700000;161.6400000;22662700
20170531;161.5200000;161.6000000;155.0300000;155.9300000;74332900
20170601;156.4000000;156.7600000;152.7200000;153.0000000;50552110
20170602;153.0100000;157.1400000;151.6200000;157.1400000;65317930
20170605;157.1100000;158.8900000;154.4300000;154.7000000;48549350
20170606;154.4900000;156.0000000;152.1100000;152.8000000;34638420
20170607;153.3000000;155.1100000;151.7500000;152.8200000;43633800
20170608;153.1100000;153.4300000;148.2500000;151.9300000;67939500
20170609;151.4200000;153.7500000;150.1200000;150.1300000;45286770
20170613;145.4000000;147.3000000;145.0000000;146.0000000;52895870
20170614;145.6500000;145.6500000;142.8100000;143.0000000;58195180
20170615;141.9400000;142.2100000;136.2000000;139.0000000;183227550
20170616;139.6100000;142.8000000;139.0200000;141.6300000;79633620
20170619;142.5000000;145.1500000;141.8000000;145.0000000;55148910
20170620;145.2000000;147.1000000;143.5000000;144.9000000;58964860
20170621;144.2000000;144.9900000;142.7700000;143.4900000;48022620
20170622;142.5000000;145.6900000;141.7800000;144.2500000;54308270
20170623;144.3700000;146.0000000;143.6200000;144.1000000;42311360
20170626;144.8500000;146.4900000;143.8100000;144.4900000;46164540
20170627;144.3600000;147.2000000;143.4000000;147.1000000;51038540
20170628;146.2000000;146.4500000;144.7100000;145.5000000;45931650
20170629;146.5000000;146.8300000;143.2000000;143.8000000;48648990
20170630;143.2100000;146.7300000;142.8800000;145.5900000;67176090
20170703;146.6900000;148.3000000;146.2200000;147.5000000;38271440
20170704;147.4900000;149.8000000;147.1100000;149.3900000;39918560
20170705;149.3900000;149.7900000;147.8900000;148.9600000;48166110
20170706;149.2000000;151.0300000;148.9000000;150.3500000;51528480
20170707;149.6900000;152.5000000;149.0600000;152.1600000;57091440
20170710;152.3700000;155.3400000;152.3600000;155.0000000;63594070
20170711;155.5700000;157.0000000;154.9500000;156.9100000;57174460
20170712;157.5500000;160.9900000;157.5000000;160.8500000;70351270
20170713;161.5000000;162.6200000;158.3400000;159.9400000;71787880
20170714;159.7600000;162.2600000;159.4300000;161.4000000;43595840
20170717;161.8000000;163.1000000;159.8200000;161.9800000;40199450
20170718;162.0000000;162.9900000;160.8800000;161.7000000;36407150
20170719;161.3900000;164.3400000;160.5300000;164.3400000;56444180
20170720;164.0900000;164.9100000;163.4700000;163.9300000;41779280
20170721;163.9600000;163.9900000;161.7200000;162.1000000;34999750
20170724;161.2900000;162.3300000;158.6000000;161.3300000;57416210
20170725;161.6900000;162.3000000;159.9200000;160.2200000;43196660
20170726;160.7000000;162.3100000;160.1200000;161.5500000;42539870
20170727;162.4400000;166.0000000;162.4000000;166.0000000;55205790
20170728;165.3700000;165.7500000;163.1500000;165.4000000;50062090
20170731;165.5200000;167.3500000;163.8800000;164.5300000;55705590
20170801;165.5300000;168.0000000;165.3000000;166.3100000;55300510
20170802;166.6000000;169.9400000;166.5400000;169.9000000;55319940
20170803;170.0000000;170.9800000;169.1700000;170.0000000;56272350
20170804;169.4800000;170.0000000;168.6000000;169.7300000;27177250
20170807;170.4700000;172.9500000;170.3800000;172.7900000;35525700
20170808;173.0300000;175.8800000;172.6600000;175.7500000;50494550
20170809;174.8000000;175.2000000;172.8000000;173.4000000;48886900
20170810;173.7400000;174.1600000;172.0100000;172.2000000;29995890
20170811;171.3000000;172.4900000;168.6400000;172.0500000;60432960
20170814;172.7700000;173.7700000;171.3700000;172.5100000;30776790
20170815;172.3100000;172.7200000;170.4600000;172.3300000;30337020
20170816;172.9500000;175.3000000;172.8300000;173.0500000;41805640
20170817;172.5200000;173.9900000;172.2700000;172.7200000;26002740
20170818;171.7000000;171.7100000;168.1300000;169.5000000;52297420
20170821;169.7800000;170.6900000;168.5000000;169.9000000;36674400
20170822;171.2000000;171.7000000;169.7000000;171.0000000;37730870
20170823;171.0100000;175.3000000;170.9800000;175.3000000;55440260
20170824;175.5000000;179.9400000;175.3000000;179.8000000;78552700
20170825;180.8800000;182.2500000;179.6000000;180.5100000;68616730
20170828;180.7500000;181.8500000;179.2000000;181.8500000;27909330
20170829;181.9000000;182.0000000;179.5100000;181.8900000;45733310
20170830;182.5000000;184.4800000;180.8500000;183.5000000;48340610
20170831;182.9500000;186.3300000;181.7100000;183.5100000;64189980
20170901;183.8500000;185.3300000;182.0200000;183.6600000;34333540
20170904;181.8200000;185.2700000;180.9300000;184.1000000;25567970
20170905;184.3900000;185.5900000;183.3300000;184.1400000;34325970
20170906;183.2500000;183.7300000;181.4700000;183.1200000;33457830
20170907;183.4700000;185.2500000;183.3200000;184.0000000;45624850
20170908;184.1000000;187.4300000;183.7700000;185.8900000;60670380
20170911;186.7000000;191.3000000;186.5100000;190.5000000;61525610
20170912;191.0300000;192.3100000;188.1400000;189.3200000;50460340
20170913;189.3000000;190.9500000;188.4000000;189.1000000;47748710
20170914;189.0000000;189.3900000;186.0000000;188.6400000;38009640
20170915;188.6800000;189.3000000;186.7200000;188.7500000;44759670
20170918;189.5800000;190.3700000;187.3100000;188.0400000;29476890
20170919;187.6500000;187.7200000;184.5500000;184.8500000;41361960
20170920;184.5300000;186.4700000;182.6500000;186.4700000;49971400
20170921;186.3500000;188.3700000;183.8000000;187.3800000;41568220
20170922;187.3600000;188.7700000;186.7700000;187.5500000;37263860
20170925;187.3300000;191.3800000;186.3700000;191.2000000;64121250
20170926;191.5800000;195.0000000;191.5400000;192.5400000;82022480
20170927;192.9400000;194.2900000;191.2000000;193.7000000;54969700
20170928;193.6300000;194.3000000;191.5300000;191.9600000;39061930
20170929;191.9600000;192.9400000;190.8000000;192.3300000;26264260
20171002;192.7100000;194.1000000;191.1000000;193.0000000;35930460
20171003;193.2500000;193.8700000;192.1300000;192.5000000;28621470
20171004;192.4900000;192.5900000;191.2200000;192.0300000;26521660
20171005;192.1800000;193.9300000;189.0600000;193.7400000;49460980
20171006;194.3000000;196.4200000;193.6700000;194.1600000;52295530
20171009;194.2200000;194.9000000;192.5800000;194.0000000;27725450
20171010;194.3000000;194.4500000;192.9500000;193.2100000;17816780
20171011;193.9400000;196.7500000;193.5600000;195.8300000;57937770
20171012;195.8300000;196.7500000;194.9500000;195.5100000;34916020
20171013;195.6300000;197.2900000;195.2000000;196.4800000;30319970
20171016;197.5300000;198.5200000;196.7000000;197.7000000;26893430
20171017;197.3900000;198.0000000;196.0700000;197.2000000;26202670
20171018;197.5000000;197.8900000;194.0100000;195.3100000;43528990
20171019;195.2600000;195.6900000;191.8100000;192.2000000;40301270
20171020;193.5400000;194.1400000;192.2300000;192.9700000;28740370
20171023;193.4300000;193.6400000;190.8200000;192.3400000;26923870
20171024;191.6900000;192.9200000;190.1300000;192.5000000;28240990
20171025;193.0100000;194.3700000;192.0400000;192.0400000;32243310
20171026;192.6500000;193.5000000;190.7200000;192.7500000;25609480
20171027;193.5300000;196.1800000;192.8700000;196.0500000;46711220
20171030;196.3200000;197.7000000;195.0000000;195.0000000;31909280
20171031;194.9600000;196.3600000;193.8000000;193.8000000;25598610
20171101;194.5000000;197.0500000;193.3300000;194.0500000;40225200
20171102;193.7700000;195.1200000;192.3800000;193.8500000;33696650
20171103;194.7700000;195.7500000;193.2000000;193.8000000;30592540
20171107;196.5000000;206.7000000;195.5600000;205.9600000;134984670
20171108;205.9200000;211.7700000;204.0600000;209.0900000;88243500
20171109;209.5500000;221.5000000;209.1200000;220.0500000;116612700
20171110;221.0100000;229.4000000;216.6100000;217.7000000;143480020
20171113;217.8000000;223.9900000;215.7800000;216.6100000;50915300
20171114;216.5100000;222.2000000;215.9600000;221.4000000;45864370
20171115;222.5300000;227.7500000;221.5400000;225.9500000;72148490
20171116;227.7300000;228.5800000;219.0900000;227.5000000;85815540
20171117;227.9000000;228.0000000;224.1000000;225.6500000;37914400
20171120;225.7000000;225.9700000;223.1600000;224.6000000;18825310
20171121;225.4900000;232.9900000;224.0700000;231.0000000;77525730
20171122;231.8800000;233.9500000;228.3800000;230.2500000;45902740
20171123;230.2800000;230.9900000;225.0600000;225.5600000;41134020
20171124;225.4000000;228.0000000;222.1500000;228.0000000;44245160
20171127;228.3900000;229.0400000;225.0000000;226.7600000;23975080
20171128;221.0000000;230.0000000;221.0000000;230.0000000;39995960
20171129;230.1300000;231.5000000;226.7000000;228.2000000;34326960
20171130;228.0000000;228.9200000;222.3500000;224.3500000;46105250
20171201;224.5300000;225.7600000;220.7600000;221.5000000;39944560
20171204;222.0000000;226.0000000;219.5500000;224.6000000;45046220
20171205;224.0000000;224.5500000;222.0000000;223.9100000;27865110
20171206;222.6500000;224.9000000;221.5700000;223.7500000;23099150
20171207;223.8300000;224.7900000;219.2300000;219.8100000;38205450
20171208;219.9000000;223.0000000;219.6100000;220.8900000;28307760
20171211;221.4000000;227.6900000;221.1000000;227.6900000;34512300
20171212;228.9200000;230.5000000;226.1100000;227.9000000;39576840
20171213;227.2700000;228.3300000;220.5400000;221.8000000;61563290
20171214;222.1600000;229.9000000;221.1000000;229.9000000;55591560
20171215;228.9100000;229.7900000;225.5700000;226.5300000;42473440
20171218;227.5000000;228.9000000;225.7000000;227.4000000;24514050
20171219;227.9000000;228.5000000;223.5000000;224.1000000;34973820
20171220;224.4500000;226.6800000;222.7000000;226.0000000;34146960
20171221;226.4600000;227.3900000;222.3500000;223.6000000;34746200
20171222;223.6800000;224.6400000;221.1200000;221.4400000;21508710
20171225;222.2200000;223.9000000;221.6500000;223.3000000;11153030
20171226;223.5200000;223.9800000;221.0000000;223.5700000;12299330
20171227;224.0300000;227.2000000;223.1000000;226.9800000;30086500
20171228;226.9000000;227.1700000;223.0000000;224.2000000;24042990
20171229;224.0500000;226.2000000;223.2700000;225.2000000;18911170
20180103;226.8800000;232.7000000;226.3500000;231.9000000;34460110
20180104;232.1300000;239.5000000;231.0000000;238.8000000;53575900
20180105;238.8500000;239.9500000;236.7000000;238.6000000;31546930
20180109;239.0400000;243.7600000;239.0100000;240.4000000;53158280
20180110;240.4100000;241.2500000;237.0600000;237.7600000;39353510
20180111;237.7600000;240.8800000;235.2100000;239.0000000;43062100
20180112;239.0000000;239.0000000;236.0500000;237.7500000;30886330
20180115;239.0300000;240.9700000;238.0000000;238.8500000;25651360
20180116;239.0000000;240.0000000;236.0100000;239.6400000;25463890
20180117;238.6200000;239.8200000;236.5300000;239.8200000;30496560
20180118;240.5000000;246.6900000;240.0000000;245.5000000;64062190
20180119;245.1600000;245.9800000;240.6800000;242.4500000;38974940
20180122;242.9700000;244.8900000;241.4100000;243.9900000;25074510
20180123;244.7800000;246.2500000;241.6700000;244.4000000;43952320
20180124;244.2000000;247.5300000;242.3200000;247.5300000;31125880
20180125;247.9000000;251.6500000;247.5800000;250.6400000;54982290
20180126;249.6000000;251.2300000;245.9300000;247.0000000;35182810
20180129;247.5000000;250.7900000;246.0000000;250.4800000;49177160
20180130;248.5300000;258.9600000;247.9100000;257.8000000;65465450
20180131;257.5000000;264.7900000;255.7000000;264.5000000;63661880
20180201;265.0000000;270.3000000;260.6000000;263.2000000;73011770
20180202;263.6300000;264.8300000;256.2000000;257.3200000;64628360
20180205;254.9300000;258.2900000;252.6000000;255.6400000;45881050
20180206;249.9800000;262.5500000;248.1000000;258.9400000;85504830
20180207;263.0000000;264.3700000;256.2600000;257.5800000;53360650
20180208;256.4000000;259.7600000;253.1900000;253.1900000;37153970
20180209;249.4800000;252.8900000;244.1300000;250.1100000;81609160
20180212;253.0000000;256.3600000;251.6700000;255.0500000;41723850
20180213;255.8700000;258.6200000;254.7000000;258.3000000;43682560
20180214;259.0800000;263.3700000;257.2600000;262.0300000;60335860
20180215;267.5300000;268.7700000;264.0000000;264.5800000;60628960
20180216;265.8100000;267.9700000;263.1100000;266.9900000;51896060
20180219;267.0000000;270.0000000;265.3000000;266.8500000;24145990
20180220;266.8600000;267.8000000;264.7200000;267.2200000;24741410
20180221;266.0600000;279.2000000;266.0500000;279.2000000;70353730
20180222;277.9600000;279.5000000;275.5200000;277.4900000;50614960
20180226;279.0000000;285.0000000;278.5900000;279.9700000;67356050
20180227;280.8200000;280.9900000;276.6100000;278.2100000;39968470
20180228;276.0200000;277.4100000;272.0000000;272.4000000;52919980
20180301;270.9800000;277.0000000;270.9000000;275.0000000;38940750
20180302;274.4000000;275.5000000;268.5600000;273.0000000;46008780
20180305;273.7000000;278.8400000;273.5000000;277.0000000;34090490
20180306;278.5000000;281.5000000;274.0300000;274.0300000;40549160
20180307;272.9900000;276.7200000;270.1500000;274.0000000;49951810
20180309;274.5700000;275.4800000;270.6100000;274.6000000;26306900
20180312;276.0500000;277.3000000;273.5500000;274.3000000;23683510
20180313;274.0000000;275.9300000;272.6600000;273.9500000;34624050
20180314;272.9200000;273.4000000;262.1100000;262.5000000;61740760
20180315;263.0100000;264.6100000;253.2900000;254.5100000;77948620
20180316;255.2800000;257.9800000;249.7600000;256.1500000;91829180
20180319;257.8000000;259.8100000;250.0100000;255.0000000;42444330
